	pubchem_id	SuperSweetDB_ID	BitterDB_ID	FoodDB_ID	FlavorNet_ID	FlavorDB_ID	Natural	Unknown_Natural	Synthetic
12814	87535957	33002				0	0	0	1
12815	21124737	30848				0	0	0	1
12816	117621573	22449				0	0	0	1
12817	10586			FDB021850		0	1	0	0
12818	9549265	10662				0	0	0	0
12819	57183118	31258				0	0	0	1
12820	20617222	31124				0	0	0	1
12821	14281967	4129				0	0	0	0
12822	25245896	32194				0	0	0	1
12823	44258230	27689				0	0	0	1
12824	6338568	31025				0	0	0	1
12825	57453567	32580				0	0	0	1
12826	17941481	25473				0	0	0	1
12827	18638037	5738				0	0	0	0
12828	20449346	6631				0	0	0	0
12829	7605278		131			0	1	0	0
12830	18296669	5278				0	0	0	0
12831	9832920	25735				0	0	0	1
12832	16218586	4473				0	0	0	0
12833	18307519	5374				0	0	0	0
12834	71153553	21167				0	0	0	1
12835	44119949	32258				0	0	0	1
12836	10405378	31083				0	0	0	1
12837	88697864	25317				0	0	0	1
12838	15559383	4269				0	0	0	0
12839	5281654		885	FDB000604		0	1	0	0
12840	5271250	31572				0	0	0	1
12841	18667088	5796				0	0	0	0
12842	315332	9074				0	0	0	0
12843	10921394	3225				0	0	0	0
12844	12266			FDB011193		1	1	0	0
12845	98148767	21783				0	0	0	1
12846	101606115	26981				0	0	0	1
12847	19893198	6103				0	0	0	0
12848	101713415	27080				0	0	0	1
12849	3354132			FDB009757		1	0	0	0
12850	22851898	7980				0	0	0	0
12851	66905403	32654				0	0	0	1
12852	20669855	6733				0	0	0	0
12853	10440326	26079				0	0	0	1
12854	18530284	31955				0	0	0	1
12855	51052080	29154				0	0	0	1
12856	59991310	27747				0	0	0	1
12857	92341816	29588				0	0	0	1
12858	7685			FDB016836		1	0	0	0
12859	13059936	20653				0	0	0	1
12860	101100891	23417				0	0	0	1
12861	29987268	9008				0	0	0	0
12862	70978041	20565				0	0	0	1
12863	101638319	27029				0	0	0	1
12864	102413402	33726				0	0	0	1
12865	52939419	20232				0	0	0	1
12866	25052645	8603				0	0	0	0
12867	5280804			FDB016389		1	1	0	0
12868	11813159	3731				0	0	0	0
12869	12775775	3899				0	0	0	0
12870	1801294	4686				0	0	0	0
12871	10472035	2957				0	0	0	0
12872	26339609	28487				0	0	0	1
12873	91557427	20625				0	0	0	1
12874	10573150	31695				0	0	0	1
12875	16088454	4394				0	0	0	0
12876	23679291	8373				0	0	0	0
12877	22839230	7949				0	0	0	0
12878	18346204	27668				0	0	0	1
12879	10079216	25994				0	0	0	1
12880	71463764	22220				0	0	0	1
12881	11947891	3774				0	0	0	0
12882	10380669	2916				0	0	0	0
12883	21633007	7199				0	0	0	0
12884	117783783	33751				0	0	0	1
12885	3450688	31535				0	0	0	1
12886	442292		89			0	1	0	0
12887	61955			FDB016857		1	1	0	0
12888	25102194	28464				0	0	0	1
12889	23657840	8354				0	0	0	0
12890	86326451	29479				0	0	0	1
12891	102470823	30430				0	0	0	1
12892	68326572	20968				0	0	0	1
12893	87468675	32988				0	0	0	1
12894	22297699	7541				0	0	0	0
12895	29982720	8968				0	0	0	0
12896	52950385	32462				0	0	0	1
12897	5362572			FDB016964		1	1	0	0
12898	101341902	24493				0	0	0	1
12899	101890731	27118				0	0	0	1
12900	101213958	21874				0	0	0	1
12901	24832100		798			0	0	0	0
12902	18233388	4822				0	0	0	0
12903	102144861	22015				0	0	0	1
12904	59805009	20821				0	0	0	1
12905	102050310	30207				0	0	0	1
12906	68196650	23096				0	0	0	1
12907	102195289	30343				0	0	0	1
12908	11012820	3310				0	0	0	0
12909	20004502	6313				0	0	0	0
12910	7127		711	FDB008548	1	1	1	0	0
12911	45093628	9933				0	0	0	0
12912	18485969	5509				0	0	0	0
12913	508	31458				0	0	0	1
12914	92221117	33450				0	0	0	1
12915	10606201	26146				0	0	0	1
12916	98280			FDB012675		0	1	0	0
12917	16127316	4429				0	0	0	0
12918	118002230	24614				0	0	0	1
12919	20639661	6719				0	0	0	0
12920	70641511	22898				0	0	0	1
12921	20054865	6524				0	0	0	0
12922	101638834	33675				0	0	0	1
12923	118727139	27630				0	0	0	1
12924	6436627			FDB017424		0	1	0	0
12925	92033963	21554				0	0	0	1
12926	5857493	27521				0	0	0	1
12927	98598198	29825				0	0	0	1
12928	18916326			FDB013892		0	0	0	0
12929	46936522	32405				0	0	0	1
12930	101035589	26889				0	0	0	1
12931	20004366	6301				0	0	0	0
12932	92536005	29621				0	0	0	1
12933	70376165	23902				0	0	0	1
12934	20004354	6298				0	0	0	0
12935	19073832	5931				0	0	0	0
12936	101171804	21860				0	0	0	1
12937	22743392	7850				0	0	0	0
12938	44258265	28782				0	0	0	1
12939	97054443	21751				0	0	0	1
12940	11667300	3645				0	0	0	0
12941	16296			FDB020051		0	1	0	0
12942	101536942	30089				0	0	0	1
12943	314398	9069				0	0	0	0
12944	24832089			FDB015022		1	0	0	0
12945	98092659	29772				0	0	0	1
12946	44258038	28680				0	0	0	1
12947	21596276	7098				0	0	0	0
12948	22860172	8006				0	0	0	0
12949	9951889	30901				0	0	0	1
12950	70119455	21071				0	0	0	1
12951	5374527			FDB010416	1	1	1	0	0
12952	441034	127				0	1	1	0
12953	11019182	3315				0	0	0	0
12954	25157188	32180				0	0	0	1
12955	101763543	23436				0	0	0	1
12956	92223617	24327				0	0	0	1
12957	5287883				1	0	0	0	0
12958	18251204	5102				0	0	0	0
12959	18218299	4700				0	0	0	0
12960	19603			FDB015044		1	1	0	0
12961	91861077	24290				0	0	0	1
12962	70120597	23140				0	0	0	1
12963	11742860	3674				0	0	0	0
12964	442482			FDB014630		0	1	0	0
12965	59806223	22548				0	0	0	1
12966	71026769	21145				0	0	0	1
12967	21636128	7218				0	0	0	0
12968	22856332	7992				0	0	0	0
12969	67819105	20921				0	0	0	1
12970	129885	3945				0	0	0	0
12971	92972		737	FDB012529		1	0	0	0
12972	68829936	23852				0	0	0	1
12973	53893119	32503				0	0	0	1
12974	44257931	28638				0	0	0	1
12975	5281377		816			0	1	0	0
12976	23110			FDB008371		1	1	1	0
12977	61984			FDB016855		1	0	0	0
12978	7098630	10484				0	0	0	0
12979	21607385	7138				0	0	0	0
12980	91856591	24227				0	0	0	1
12981	101688371	27069				0	0	0	1
12982	18534054	5638				0	0	0	0
12983	22655140	7697				0	0	0	0
12984	18248493	4998				0	0	0	0
12985	70266478	23896				0	0	0	1
12986	18251832	5141				0	0	0	0
12987	98042572	25811				0	0	0	1
12988	44258388	28808				0	0	0	1
12989	23851385	8401				0	0	0	0
12990	51340643	22764				0	0	0	1
12991	101615402	22407				0	0	0	1
12992	101369112	23428				0	0	0	1
12993	44257349	28617				0	0	0	1
12994	10703					1	1	0	0
12995	22805053	7885				0	0	0	0
12996	5281672		888			0	0	0	0
12997	118362307	22125				0	0	0	1
12998	5368076					1	0	0	0
12999	67131988	23790				0	0	0	1
13000	13858762	4042				0	0	0	0
13001	91606305	20628				0	0	0	1
13002	23023253	8147				0	0	0	0
13003	20831806					1	0	0	0
13004	24211985	27407				0	0	0	1
13005	26470603	8826				0	0	0	0
13006	2723816			FDB015271		0	0	0	0
13007	45480582	23704				0	0	0	1
13008	102602280	33741				0	0	0	1
13009	21721799	32019				0	0	0	1
13010	11417566	3533				0	0	0	0
13011	67204834	27770				0	0	0	1
13012	102156372	22017				0	0	0	1
13013	59848331	31361				0	0	0	1
13014	21158230	6905				0	0	0	0
13015	5363203			FDB009552		1	0	0	0
13016	89822457	21305				0	0	0	1
13017	101094443	24445				0	0	0	1
13018	58265414	20382				0	0	0	1
13019	70576573	23153				0	0	0	1
13020	119900			FDB016218		0	1	0	0
13021	4454759	9752				0	0	0	0
13022	18913674	5864				0	0	0	0
13023	18506371	5622				0	0	0	0
13024	101670043	33681				0	0	0	1
13025	24207195	8415				0	0	0	0
13026	44629940	9796				0	0	0	0
13027	9609			FDB008326		1	1	0	0
13028	19036787	5913				0	0	0	0
13029	7332596	10539				0	0	0	0
13030	353777	27503				0	0	0	1
13031	23697868	8386				0	0	0	0
13032	5488494	27934				0	0	0	1
13033	245622	8430				0	0	0	0
13034	91886355			FDB020317		0	0	0	0
13035	22728848	7846				0	0	0	0
13036	18064			FDB008510		0	1	1	0
13037	22297436	30500				0	0	0	1
13038	16019976	4356				0	0	0	0
13039	69746937	31390				0	0	0	1
13040	45109809	9952				0	0	0	0
13041	11053559	3345				0	0	0	0
13042	20133808	6562				0	0	0	0
13043	102153783	30304				0	0	0	1
13044	59491272	23610				0	0	0	1
13045	51402808	29165				0	0	0	1
13046	9256			FDB000907		1	1	0	0
13047	16742819	4546				0	0	0	0
13048	91852926	21462				0	0	0	1
13049	13713195	27660				0	0	0	1
13050	14564471	26316				0	0	0	1
13051	44418591	30934				0	0	0	1
13052	22020807	7425				0	0	0	0
13053	89345843	23265				0	0	0	1
13054	94827838	21663				0	0	0	1
13055	14889228	27665				0	0	0	1
13056	12729			FDB012624		1	1	0	0
13057	67859482	32699				0	0	0	1
13058	42607971	28557				0	0	0	1
13059	5280435			FDB014472		1	1	0	0
13060	102505292	22061				0	0	0	1
13061	87299869	32958				0	0	0	1
13062	101643826	33678				0	0	0	1
13063	71298169	21197				0	0	0	1
13064	61260			FDB010140	1	1	1	0	0
13065	10661302	3048				0	0	0	0
13066	102023272	30202				0	0	0	1
13067	72545827	29420				0	0	0	1
13068	18501555	5592				0	0	0	0
13069	25076066	8626				0	0	0	0
13070	92843728	23371				0	0	0	1
13071	91856978	24231				0	0	0	1
13072	44258407	28819				0	0	0	1
13073	313244	9065				0	0	0	0
13074	20005956	6361				0	0	0	0
13075	89989620	21317				0	0	0	1
13076	47649			FDB019911	1	1	1	1	0
13077	44145714	20002				0	0	0	1
13078	54753842	26678				0	0	0	1
13079	121484514	33819				0	0	0	1
13080	69980861	21066				0	0	0	1
13081	70576554	23152				0	0	0	1
13082	74892754	23207				0	0	0	1
13083	18296981	5287				0	0	0	0
13084	66764715	20839				0	0	0	1
13085	92021831	33282				0	0	0	1
13086	20836757	6787				0	0	0	0
13087	3481845	25471				0	0	0	1
13088	101187319	21865				0	0	0	1
13089	61404			FDB008526		1	0	0	0
13090	87228929	24711				0	0	0	1
13091	102217411	22026				0	0	0	1
13092	20005139	6319				0	0	0	0
13093	70519217	20132				0	0	0	1
13094	19611980	6019				0	0	0	0
13095	57067244	31246				0	0	0	1
13096	101496859	26942				0	0	0	1
13097	16213406	4454				0	0	0	0
13098	11014739	3314				0	0	0	0
13099	637520			FDB029756	1	1	1	0	0
13100	101244313	33646				0	0	0	1
13101	21576868	7047				0	0	0	0
13102	9837332	10725				0	0	0	0
13103	10147873	26015				0	0	0	1
13104	17763061	4625				0	0	0	0
13105	10795487	26193				0	0	0	1
13106	71717590	27610				0	0	0	1
13107	117637283	22075				0	0	0	1
13108	11473920	3566				0	0	0	0
13109	118908324	22162				0	0	0	1
13110	5320249			FDB029667	1	0	0	0	0
13111	93091914	21629				0	0	0	1
13112	68267581	22886				0	0	0	1
13113	25093865	8630				0	0	0	0
13114	11434978			FDB009834		1	0	0	0
13115	71308405	22697				0	0	0	1
13116	18240594	4922				0	0	0	0
13117	45783241	29093				0	0	0	1
13118	9811757	10696				0	0	0	0
13119	22702530	7797				0	0	0	0
13120	57338423	23769				0	0	0	1
13121	11585754	3609				0	0	0	0
13122	73212301	30511				0	0	0	1
13123	102009450	30195				0	0	0	1
13124	5463238			FDB008066		1	1	0	0
13125	10841226	28100				0	0	0	1
13126	22140703	7477				0	0	0	0
13127	68825009	22577				0	0	0	1
13128	25310	8723		FDB001176		0	1	0	0
13129	22797710	7873				0	0	0	0
13130	6992643	10392				0	0	0	0
13131	69501288	21039				0	0	0	1
13132	9827664	31633				0	0	0	1
13133	14032967	28222				0	0	0	1
13134	18252282	5196				0	0	0	0
13135	101115129	24449				0	0	0	1
13136	21057651	6804				0	0	0	0
13137	6325525	25923				0	0	0	1
13138	451200	9968				0	0	0	0
13139	7409			FDB010561		1	1	0	0
13140	20596481	6696				0	0	0	0
13141	89545930	33115				0	0	0	1
13142	14803267	31867				0	0	0	1
13143	14298903	23695				0	0	0	1
13144	101410829	30026				0	0	0	1
13145	21669007	26435				0	0	0	1
13146	16407001	4499				0	0	0	0
13147	59104448	25285				0	0	0	1
13148	101036023	29980				0	0	0	1
13149	87110826	24696				0	0	0	1
13150	11972311	28171				0	0	0	1
13151	44596244	29069				0	0	0	1
13152	10444197	2944				0	0	0	0
13153	95048717	21668				0	0	0	1
13154	14493339	4168				0	0	0	0
13155	3085029	9052				0	0	0	0
13156	101691135	27075				0	0	0	1
13157	101926301	27131				0	0	0	1
13158	69890235	32758				0	0	0	1
13159	59873246	27743				0	0	0	1
13160	101212746	21873				0	0	0	1
13161	9798108	10680				0	0	0	0
13162	13962248	23687				0	0	0	1
13163	193920	5986				0	0	0	0
13164	104723	2958				0	0	0	0
13165	442462			FDB015988		0	1	0	0
13166	21629837	27473				0	0	0	1
13167	92022571	33323				0	0	0	1
13168	54087632	20271				0	0	0	1
13169	49764355	24953				0	0	0	1
13170	20005168	6327				0	0	0	0
13171	20055035	6525				0	0	0	0
13172	57350398	32560				0	0	0	1
13173	22827630	7931				0	0	0	0
13174	102456668	24584				0	0	0	1
13175	20822752	6782				0	0	0	0
13176	44120115	9512				0	0	0	0
13177	117957329	30464				0	0	0	1
13178	71430727			FDB029728	1	0	0	0	0
13179	26470801	8839				0	0	0	0
13180	92276333	21590				0	0	0	1
13181	14447747	26314				0	0	0	1
13182	22868665	8022				0	0	0	0
13183	44566498	25779				0	0	0	1
13184	101623194	21929				0	0	0	1
13185	67921489	20930				0	0	0	1
13186	44465655	9722				0	0	0	0
13187	8167			FDB019875	1	1	1	0	0
13188	10620635	3028				0	0	0	0
13189	93019033	33549				0	0	0	1
13190	445724	9772				0	0	0	0
13191	3625615	9138				0	0	0	0
13192	12313177	23672				0	0	0	1
13193	7058			FDB000875		1	0	0	0
13194	10147889	2788				0	0	0	0
13195	86278344	26781				0	0	0	1
13196	221493			FDB012810		0	0	0	0
13197	15631734	22255				0	0	0	1
13198	5283335			FDB003311	1	1	1	0	0
13199	101602231	22389				0	0	0	1
13200	54189935	22660				0	0	0	1
13201	62920		183			0	0	0	0
13202	44253454	9593				0	0	0	0
13203	13871671	4043				0	0	0	0
13204	58100693	31299				0	0	0	1
13205	10418384	26071				0	0	0	1
13206	53384916	20234				0	0	0	1
13207	23681466	8375				0	0	0	0
13208	22011445			FDB010440		0	0	0	0
13209	12348			FDB018599		0	1	0	0
13210	61412			FDB015309		1	0	0	0
13211	101665160	27050				0	0	0	1
13212	118908315	22158				0	0	0	1
13213	5481663	27333				0	0	0	1
13214	117621561	22447				0	0	0	1
13215	9859243	10748				0	0	0	0
13216	46876724	32389				0	0	0	1
13217	18742373	5819				0	0	0	0
13218	58814650	22825				0	0	0	1
13219	69534922	23125				0	0	0	1
13220	101995275	27166				0	0	0	1
13221	53471254	32484				0	0	0	1
13222	11490208	31781				0	0	0	1
13223	97046482	29708				0	0	0	1
13224	10176372	2809				0	0	0	0
13225	102399254	30397				0	0	0	1
13226	12303782	22736				0	0	0	1
13227	18501415	5589				0	0	0	0
13228	18249590	5041				0	0	0	0
13229	18663855	5789				0	0	0	0
13230	18251753	5127				0	0	0	0
13231	44630092	25571				0	0	0	1
13232	53260765	26656				0	0	0	1
13233	25233553	8699				0	0	0	0
13234	46928164	29114				0	0	0	1
13235	20002721	6205				0	0	0	0
13236	18662833	5787				0	0	0	0
13237	24201707	8414				0	0	0	0
13238	440299	9486				0	0	0	0
13239	25245241	32191				0	0	0	1
13240	97050130	21743				0	0	0	1
13241	71308607	32803				0	0	0	1
13242	26793290	8854				0	0	0	0
13243	121261197	22502				0	0	0	1
13244	46936216	32398				0	0	0	1
13245	59574095	20435				0	0	0	1
13246	21896263	7358				0	0	0	0
13247	118908332	24635				0	0	0	1
13248	24802285	8502				0	0	0	0
13249	8275		503			0	0	0	0
13250	45033147	9890				0	0	0	0
13251	69874022	22586				0	0	0	1
13252	23398518	8273				0	0	0	0
13253	18232225	4808				0	0	0	0
13254	10154314	2791				0	0	0	0
13255	98781			FDB007856		0	1	0	0
13256	72551444	29427				0	0	0	1
13257	21550584	28318				0	0	0	1
13258	42608079	28573				0	0	0	1
13259	21257740	6936				0	0	0	0
13260	89208950	23254				0	0	0	1
13261	68324677	23099				0	0	0	1
13262	102228308	30356				0	0	0	1
13263	20002984	6275				0	0	0	0
13264	101606116	26982				0	0	0	1
13265	96365188	21729				0	0	0	1
13266	71267248	25024				0	0	0	1
13267	57486164	29277				0	0	0	1
13268	21633021	7208				0	0	0	0
13269	91861030	21526				0	0	0	1
13270	20603763	6709				0	0	0	0
13271	12312898	3860				0	0	0	0
13272	71299735	32799				0	0	0	1
13273	58312000	22820				0	0	0	1
13274	19780798	6058				0	0	0	0
13275	61405			FDB017620		1	0	0	0
13276	69747942	22551				0	0	0	1
13277	16218901	31915				0	0	0	1
13278	18486209	5527				0	0	0	0
13279	14151466	4108				0	0	0	0
13280	67831081	23819				0	0	0	1
13281	552038	10185				0	0	0	0
13282	44259333	28951				0	0	0	1
13283	57695704	20345				0	0	0	1
13284	53477593	23738				0	0	0	1
13285	91853482	24184				0	0	0	1
13286	11094547			FDB011613		1	1	0	0
13287	50006			FDB008780		0	1	1	0
13288	68152163	20946				0	0	0	1
13289	68206404	23830				0	0	0	1
13290	6364			FDB008281		0	1	0	0
13291	52942904	25711				0	0	0	1
13292	102145056	30230				0	0	0	1
13293	448244	9857				0	0	0	0
13294	101423579	30036				0	0	0	1
13295	6858244	31074				0	0	0	1
13296	24192250			FDB010881		0	0	0	0
13297	88388338	24762				0	0	0	1
13298	64763	10849	823			0	0	0	0
13299	101334564	24486				0	0	0	1
13300	46929127	29132				0	0	0	1
13301	70466912	22591				0	0	0	1
13302	40489141	9226				0	0	0	0
13303	22657278	7735				0	0	0	0
13304	298261	8935				0	0	0	0
13305	88447408	25239				0	0	0	1
13306	11650192	28142				0	0	0	1
13307	100929763	26872				0	0	0	1
13308	14885840	20218				0	0	0	1
13309	89742280	23283				0	0	0	1
13310	102120183	27195				0	0	0	1
13311	18235229	4868				0	0	0	0
13312	22857645	7995				0	0	0	0
13313	8752	37				0	1	1	0
13314	68342374	20973				0	0	0	1
13315	444835	30821				0	0	0	1
13316	25791729	8762				0	0	0	0
13317	118697246	22483				0	0	0	1
13318	3242		200			0	0	0	0
13319	439306	9442				0	0	0	0
13320	20049326	6485				0	0	0	0
13321	22873			FDB011707	1	1	1	0	0
13322	6435866			FDB008177		1	1	0	0
13323	71264326	26719				0	0	0	1
13324	11947895	3778				0	0	0	0
13325	117846436	22090				0	0	0	1
13326	15949720	4333				0	0	0	0
13327	5281256	27377				0	0	0	1
13328	93955972	22362				0	0	0	1
13329	22838233	7939				0	0	0	0
13330	12560		99			0	1	0	0
13331	3314			FDB012171	1	1	1	0	0
13332	66555471	29288				0	0	0	1
13333	118490341	22474				0	0	0	1
13334	9934146	31642				0	0	0	1
13335	24204444	26505				0	0	0	1
13336	102358021	22040				0	0	0	1
13337	5362592			FDB016326		1	1	0	0
13338	102148702	30273				0	0	0	1
13339	87325690	31415				0	0	0	1
13340	164630	27364				0	0	0	1
13341	71024649	29363				0	0	0	1
13342	14206185	4117				0	0	0	0
13343	10709		189			0	0	0	0
13344	25322946	32196				0	0	0	1
13345	10398656				1	1	1	0	0
13346	13254459	31829				0	0	0	1
13347	22703910	7821				0	0	0	0
13348	16760272	31942				0	0	0	1
13349	5319116	27345				0	0	0	1
13350	21474991	7015				0	0	0	0
13351	101641962	27033				0	0	0	1
13352	21119048	6812				0	0	0	0
13353	78225586	30811				0	0	0	1
13354	5288441	10093				0	0	0	0
13355	7031901	10442				0	0	0	0
13356	57879908	20360				0	0	0	1
13357	53426546			FDB008892		1	0	0	0
13358	16684664	26358				0	0	0	1
13359	18294467	5259				0	0	0	0
13360	9988570	25965				0	0	0	1
13361	92024284	21553				0	0	0	1
13362	20591949	6695				0	0	0	0
13363	89694893	23981				0	0	0	1
13364	10033900	25986				0	0	0	1
13365	102252325	30357				0	0	0	1
13366	20106119	28296				0	0	0	1
13367	102153728	30296				0	0	0	1
13368	10570307	3003				0	0	0	0
13369	5281777	27507				0	0	0	1
13370	92023628	22225				0	0	0	1
13371	5184980	10026				0	0	0	0
13372	101625183	33673				0	0	0	1
13373	20209957	6583				0	0	0	0
13374	86016					1	0	0	0
13375	61126			FDB014977		1	1	0	0
13376	53699899	25480				0	0	0	1
13377	14982	10857		FDB001060		0	1	1	0
13378	7097048	10483				0	0	0	0
13379	18787896	5853				0	0	0	0
13380	90228364	33175				0	0	0	1
13381	4798	30637				0	0	0	1
13382	11342447	31762				0	0	0	1
13383	637759			FDB008255		1	1	0	0
13384	58590346	20391				0	0	0	1
13385	549586			FDB009187		1	0	0	0
13386	24744610	28440				0	0	0	1
13387	18341358	5406				0	0	0	0
13388	11228334	30497				0	0	0	1
13389	87839202	25170				0	0	0	1
13390	14803281	30840				0	0	0	1
13391	89770231	21299				0	0	0	1
13392	110273648	27280				0	0	0	1
13393	5232278	31568				0	0	0	1
13394	101610360	26991				0	0	0	1
13395	87176862	32939				0	0	0	1
13396	1004			FDB013380		1	1	1	0
13397	101031078	22206				0	0	0	1
13398	50988013	20715				0	0	0	1
13399	89407347	22609				0	0	0	1
13400	62090			FDB016314		1	0	0	0
13401	24915			FDB019940		1	0	0	0
13402	101488982	30082				0	0	0	1
13403	44258476	28859				0	0	0	1
13404	90766007	31433				0	0	0	1
13405	5232275	31565				0	0	0	1
13406	100299	30622				0	0	0	1
13407	10854476	3164				0	0	0	0
13408	87325206	22309				0	0	0	1
13409	18664600	31120				0	0	0	1
13410	6428458			FDB012001		0	1	0	0
13411	10866		193			0	0	0	0
13412	101100888	23414				0	0	0	1
13413	19050538	5923				0	0	0	0
13414	3080813	25873				0	0	0	1
13415	90462020	21344				0	0	0	1
13416	51398010	22991				0	0	0	1
13417	98072731	29742				0	0	0	1
13418	18219198	4716				0	0	0	0
13419	53462054	24661				0	0	0	1
13420	20005562	6342				0	0	0	0
13421	70698179	29355				0	0	0	1
13422	101866507	30153				0	0	0	1
13423	58351750	20386				0	0	0	1
13424	5388696			FDB016140		1	0	0	0
13425	10539954	31692				0	0	0	1
13426	91900672	33238				0	0	0	1
13427	274161	8896				0	0	0	0
13428	101017345	23406				0	0	0	1
13429	66985221	31383				0	0	0	1
13430	6419706	10273				0	0	0	0
13431	92246741	29582				0	0	0	1
13432	66509014	26696				0	0	0	1
13433	72551449	29428				0	0	0	1
13434	21764240	32031				0	0	0	1
13435	5281222			FDB000082		0	1	0	0
13436	101354421	24500				0	0	0	1
13437	102061466	20163				0	0	0	1
13438	92022554	33321				0	0	0	1
13439	278933	31493				0	0	0	1
13440	101743026	25088				0	0	0	1
13441	118362318	24625				0	0	0	1
13442	101649144	33679				0	0	0	1
13443	22415851	7566				0	0	0	0
13444	21630533	7194				0	0	0	0
13445	44258064	28689				0	0	0	1
13446	6420388			FDB018760		1	1	1	0
13447	102354558	24573				0	0	0	1
13448	91849857	24119				0	0	0	1
13449	8169			FDB012868		1	1	0	0
13450	44257979	28655				0	0	0	1
13451	87460000	25036				0	0	0	1
13452	12900888	20202				0	0	0	1
13453	10129793	26011				0	0	0	1
13454	19839187	6083				0	0	0	0
13455	53392809	25296				0	0	0	1
13456	23675377	32139				0	0	0	1
13457	20056941	27671				0	0	0	1
13458	22611010	7634				0	0	0	0
13459	92034730	33367				0	0	0	1
13460	117932481	24606				0	0	0	1
13461	25163992	110				0	1	1	0
13462	71717382	27497				0	0	0	1
13463	101948660	27146				0	0	0	1
13464	71744269	32857				0	0	0	1
13465	67439971	20088				0	0	0	1
13466	44338958	32315				0	0	0	1
13467	16035195	4360				0	0	0	0
13468	206	102				0	1	1	0
13469	44259409	28977				0	0	0	1
13470	59451317	22852				0	0	0	1
13471	44611138	9790				0	0	0	0
13472	6072		397	FDB015554		0	1	0	0
13473	70674509	32776				0	0	0	1
13474	3023610			FDB009553		0	0	0	0
13475	23412759	32093				0	0	0	1
13476	21267572	6947				0	0	0	0
13477	6341			FDB003242		1	1	0	0
13478	71731459	32852				0	0	0	1
13479	16211403			FDB008153		0	1	1	0
13480	53906336	25443				0	0	0	1
13481	21590992	7085				0	0	0	0
13482	24884093	8565				0	0	0	0
13483	21124532	6845				0	0	0	0
13484	7067854	10469				0	0	0	0
13485	196412	30705				0	0	0	1
13486	102195238	33710				0	0	0	1
13487	71309142	24856				0	0	0	1
13488	21581901	7059				0	0	0	0
13489	59848189	27739				0	0	0	1
13490	86269705	22301				0	0	0	1
13491	78062958	32907				0	0	0	1
13492	29979924	8948				0	0	0	0
13493	524461					1	0	0	0
13494	118120888	22113				0	0	0	1
13495	98743026	33603				0	0	0	1
13496	20002536	6196				0	0	0	0
13497	12355469					1	0	0	0
13498	19806432	6067				0	0	0	0
13499	84740	10601				0	0	0	0
13500	20838692	28298				0	0	0	1
13501	15596596	28253				0	0	0	1
13502	102284722	23447				0	0	0	1
13503	92023642	24319				0	0	0	1
13504	102446582	27248				0	0	0	1
13505	67592695	22570				0	0	0	1
13506	25198463	8671				0	0	0	0
13507	91746261	21371				0	0	0	1
13508	44258532	28891				0	0	0	1
13509	20111686	27672				0	0	0	1
13510	18251903	5166				0	0	0	0
13511	20487692	6647				0	0	0	0
13512	78101175	26770				0	0	0	1
13513	87288514	23213				0	0	0	1
13514	54759162	20306				0	0	0	1
13515	22094536	7451				0	0	0	0
13516	10432966	2938				0	0	0	0
13517	16664002	4519				0	0	0	0
13518	15939939	27468				0	0	0	1
13519	1001			FDB010580		1	1	0	0
13520	51777308	23001				0	0	0	1
13521	20445958	6629				0	0	0	0
13522	40428623	9196				0	0	0	0
13523	51136553	26640				0	0	0	1
13524	88225029	23224				0	0	0	1
13525	89187688	23252				0	0	0	1
13526	102217413	22028				0	0	0	1
13527	96365196	21733				0	0	0	1
13528	90658901	26825				0	0	0	1
13529	91849208	24102				0	0	0	1
13530	101220689	25073				0	0	0	1
13531	10950415	3255				0	0	0	0
13532	10697329	31703				0	0	0	1
13533	53424302					1	0	0	0
13534	31252			FDB013954	1	1	1	0	0
13535	44551690	9757				0	0	0	0
13536	91852777	21459				0	0	0	1
13537	5281929				1	1	1	0	0
13538	21550245	26378				0	0	0	1
13539	102153796	30308				0	0	0	1
13540	7155219	10496				0	0	0	0
13541	91853291	21468				0	0	0	1
13542	101905172	27122				0	0	0	1
13543	75427			FDB014582		0	1	0	0
13544	18303713	5338				0	0	0	0
13545	100961627	29958				0	0	0	1
13546	102375328	24578				0	0	0	1
13547	102531632	27261				0	0	0	1
13548	88500158	21255				0	0	0	1
13549	7945			FDB001326	1	1	1	0	0
13550	72720808	22290				0	0	0	1
13551	92132362	33396				0	0	0	1
13552	15395			FDB029634	1	0	0	0	0
13553	21947207	32042				0	0	0	1
13554	100938762	25210				0	0	0	1
13555	14104215	4085				0	0	0	0
13556	29983838	8987				0	0	0	0
13557	12914615	3938				0	0	0	0
13558	6971021	10354				0	0	0	0
13559	22895050	8092				0	0	0	0
13560	21155580	32003				0	0	0	1
13561	4427709		831			0	0	0	0
13562	19373518	5980				0	0	0	0
13563	90305152	33184				0	0	0	1
13564	11085706	3359				0	0	0	0
13565	18607604	5708				0	0	0	0
13566	40805853	9282				0	0	0	0
13567	68397312	20991				0	0	0	1
13568	68841466	20529				0	0	0	1
13569	57879890	32615				0	0	0	1
13570	18251912	5169				0	0	0	0
13571	78066606	32909				0	0	0	1
13572	15559460	27398				0	0	0	1
13573	89565170	33125				0	0	0	1
13574	91852038	21451				0	0	0	1
13575	91855274	24205				0	0	0	1
13576	11770452	3696				0	0	0	0
13577	21139462	6871				0	0	0	0
