fdb_molecules_id,fdb_entities_id
106441,284
5282108,284
7361,284
439246,284
79803,284
8094,284
5283339,284
5284639,284
1136,284
7710,284
444539,284
18827,284
9862,284
15394,284
638014,284
65064,284
107905,284
802,284
18635,284
637542,284
332,284
999,284
5365811,284
637566,284
12756,284
8369,284
11173,284
6569,284
644104,284
1031,284
5971,284
9064,284
31284,284
8914,284
7802,284
5280511,285
31289,285
5283335,285
244,285
13144,285
5318042,285
8093,285
8103,285
11732,285
240,285
5280443,285
996,285
7409,285
637511,285
7462,285
11005,285
643941,285
5281167,285
31276,285
5280598,285
33166,285
2345,285
439263,285
6050,285
6561,285
33931,285
638278,285
6140,285
8158,285
638011,285
10393,285
31260,285
61503,285
26447,285
520098,285
5363388,285
14296,285
643779,285
247,285
5283316,285
3776,285
180,285
7288,285
7150,285
637920,285
6184,285
11509,285
878,285
11128,285
7501,285
527,285
7915,285
445070,285
126,285
4133,285
12232,285
10448,285
6274,285
5284507,285
379,285
520108,285
641248,285
957,285
8908,285
985,285
4788,285
702,285
5366074,285
1110,285
1549026,285
8063,285
7002,285
12178,285
107971,285
10976,285
18522,285
7858,285
650,285
439533,285
5280445,285
17100,285
768,285
460,285
8723,285
246728,285
637775,285
5284503,285
8857,285
7302,285
8193,285
5962,285
7895,285
10885,285
6251,285
61020,285
853433,285
3893,285
454,285
7284,285
5315892,285
1183,285
441484,285
7654,285
1130,285
8130,285
32594,285
12020,285
1889,285
11747,285
62453,285
22386,285
6072,285
89594,285
26808,285
6054,285
1549018,285
106441,285
5282108,285
6549,285
8452,285
7361,285
11552,285
5280863,285
439246,285
79803,285
784,285
6986,285
8094,285
6560,285
5283339,285
994,285
5284639,285
8768,285
338,285
1136,285
7710,285
444539,285
8892,285
7847,285
107,285
798,285
998,285
5281708,285
323,285
5281707,285
18827,285
9862,285
31252,285
15394,285
638014,285
802,285
18635,285
637542,285
441005,285
332,285
999,285
5365811,285
5367719,285
637566,285
72,285
14286,285
12756,285
8369,285
11173,285
6569,285
644104,285
1031,285
5971,285
8180,285
31284,285
8914,285
439341,285
7802,285
1068,285
31289,286
5283335,286
8093,286
8103,286
11732,286
996,286
7409,286
7462,286
11005,286
5281167,286
31276,286
33166,286
6140,286
8158,286
520098,286
14296,286
5283316,286
3776,286
637920,286
7501,286
527,286
7915,286
4133,286
12232,286
6274,286
5284507,286
379,286
520108,286
641248,286
957,286
8908,286
985,286
702,286
5366074,286
8063,286
7002,286
12178,286
10976,286
18522,286
5960,286
17100,286
460,286
246728,286
7302,286
8193,286
5962,286
7895,286
10885,286
3893,286
454,286
32033,286
7284,286
1183,286
32594,286
12020,286
11747,286
62453,286
22386,286
26808,286
6054,286
1549018,286
106441,286
5282108,286
6549,286
7728,286
7361,286
11552,286
8094,286
6560,286
5283339,286
994,286
1136,286
7710,286
8892,286
998,286
18827,286
31252,286
638014,286
18635,286
332,286
14286,286
12756,286
8369,286
11173,286
1031,286
5971,286
8180,286
31284,286
8914,286
7802,286
1068,286
31289,299
244,299
13144,299
8103,299
996,299
637511,299
643941,299
5280598,299
30914,299
62465,299
33931,299
638011,299
10393,299
31260,299
5363388,299
247,299
7288,299
878,299
11509,299
379,299
6436017,299
4788,299
1110,299
8468,299
8063,299
7858,299
460,299
5284503,299
61020,299
7363,299
454,299
7284,299
5315892,299
441484,299
8130,299
19602,299
6072,299
89594,299
8452,299
11552,299
5280863,299
784,299
6986,299
8768,299
338,299
14505,299
7847,299
107,299
998,299
1030,299
5281708,299
323,299
441005,299
5367719,299
32065,299
72,299
12097,299
798,299
439341,299
5280511,299
28905,299
5283335,299
5370602,299
5318042,299
240,299
5280443,299
1032,299
2345,299
439263,299
6050,299
6561,299
638278,299
36822,299
61503,299
26447,299
643779,299
7150,299
180,299
6184,299
11128,299
6202,299
527,299
445070,299
126,299
10448,299
5283329,299
957,299
1549026,299
107971,299
650,299
439533,299
5280445,299
768,299
8723,299
637775,299
8857,299
14079,299
7976,299
6251,299
853433,299
1183,299
7654,299
1130,299
62897,299
7909,299
1889,299
26808,299
6054,299
7361,299
439246,299
79803,299
8094,299
5284639,299
444539,299
6435914,299
18827,299
9862,299
15394,299
802,299
18635,299
637542,299
332,299
999,299
5365811,299
36225,299
637566,299
6429333,299
6569,299
644104,299
7802,299
61130,329
31289,329
244,329
13144,329
8103,329
6616,329
637511,329
7462,329
637563,329
643941,329
5281167,329
24832101,329
5280598,329
33931,329
6431015,329
875,329
643915,329
7362,329
638011,329
31260,329
10393,329
5363388,329
247,329
5320250,329
6508206,329
6654,329
7288,329
878,329
11509,329
15406,329
7461,329
4276,329
31253,329
6590,329
10659,329
985,329
30248,329
4788,329
1110,329
8063,329
7858,329
880,329
17100,329
6430738,329
460,329
62328,329
10408,329
5284503,329
4114,329
7895,329
5363291,329
1060,329
61020,329
16217806,329
111274,329
11230,329
330573,329
454,329
442501,329
7284,329
5280343,329
5315892,329
61126,329
441484,329
5018391,329
8130,329
19602,329
9855795,329
24473,329
6072,329
89594,329
1549025,329
26049,329
6549,329
8452,329
11552,329
10748,329
5280863,329
7410,329
11142,329
784,329
10430,329
6986,329
102667,329
16821,329
7335,329
8768,329
338,329
7847,329
107,329
998,329
5281708,329
11467,329
323,329
5352162,329
441005,329
5367719,329
72,329
92138,329
16441,329
5317309,329
521334,329
10582,329
94217,329
7460,329
798,329
5367412,329
439341,329
1068,329
5280511,329
5318042,329
443167,329
7991,329
240,329
12072,329
5280443,329
2345,329
439263,329
125468,329
6050,329
6561,329
638278,329
22311,329
7438,329
8294,329
61503,329
26447,329
520098,329
5280804,329
6918391,329
6989,329
643779,329
102024,329
5281515,329
5355856,329
8167,329
7150,329
180,329
6184,329
8500,329
11128,329
6202,329
7852,329
527,329
445070,329
126,329
173843,329
10448,329
9017,329
8194,329
61361,329
1549026,329
107971,329
445639,329
650,329
439533,329
5280445,329
768,329
8723,329
8129,329
637775,329
8857,329
6987,329
5281553,329
642376,329
14896,329
6251,329
7439,329
853433,329
6432005,329
1183,329
11463,329
7654,329
1130,329
8082,329
1889,329
7794,329
440917,329
6054,329
61362,329
7463,329
5284421,329
5282108,329
439246,329
79803,329
8094,329
5284639,329
519361,329
66093,329
86818,329
444539,329
9862,329
15394,329
8186,329
402,329
802,329
111037,329
12813,329
18635,329
637542,329
8060,329
332,329
999,329
5365811,329
34645,329
7945,329
637566,329
449290,329
5280666,329
31268,329
1742211,329
5281654,329
1049,329
6569,329
644104,329
18818,329
91457,329
5280511,342
31289,342
5283335,342
244,342
13144,342
5318042,342
8093,342
8103,342
11732,342
240,342
5280443,342
996,342
7409,342
637511,342
7462,342
11005,342
72276,342
643941,342
5281167,342
31276,342
6919,342
5280598,342
33166,342
2345,342
439263,342
6050,342
6561,342
33931,342
638278,342
6140,342
8158,342
638011,342
72277,342
10393,342
31260,342
61503,342
26447,342
520098,342
5280804,342
5363388,342
14296,342
643779,342
247,342
5283316,342
3776,342
65084,342
7150,342
180,342
7288,342
637920,342
6184,342
11509,342
878,342
11128,342
6202,342
7501,342
527,342
7915,342
445070,342
126,342
4133,342
12232,342
10448,342
5284507,342
379,342
520108,342
641248,342
957,342
8908,342
985,342
4788,342
702,342
5366074,342
1110,342
8468,342
1549026,342
8063,342
7002,342
12178,342
107971,342
10976,342
18522,342
7858,342
650,342
439533,342
5280445,342
17100,342
768,342
460,342
8723,342
246728,342
637775,342
5284503,342
8857,342
7302,342
8193,342
7895,342
679,342
10885,342
6251,342
61020,342
853433,342
3893,342
454,342
7284,342
5280343,342
876,342
5315892,342
1183,342
441484,342
7654,342
1130,342
8130,342
32594,342
12020,342
1889,342
11747,342
62453,342
22386,342
6072,342
89594,342
26808,342
6054,342
1549018,342
445154,342
106441,342
5282108,342
6549,342
8452,342
7361,342
11552,342
5280863,342
439246,342
79803,342
784,342
6986,342
8094,342
6560,342
5283339,342
994,342
5284639,342
8768,342
338,342
1136,342
7710,342
444539,342
7848,342
8892,342
7847,342
107,342
798,342
998,342
5281708,342
323,342
5281707,342
18827,342
9862,342
31252,342
15394,342
402,342
638014,342
65064,342
107905,342
802,342
18635,342
637542,342
441005,342
332,342
999,342
5365811,342
5367719,342
637566,342
72,342
14286,342
12756,342
8369,342
5281654,342
11173,342
6569,342
644104,342
1031,342
5971,342
8180,342
9064,342
31284,342
8914,342
439341,342
7802,342
1068,342
5280511,347
244,347
13144,347
5318042,347
240,347
5280443,347
637511,347
643941,347
5280598,347
2345,347
439263,347
6050,347
6561,347
33931,347
638278,347
638011,347
10393,347
31260,347
61503,347
26447,347
5363388,347
643779,347
247,347
61030,347
61663,347
180,347
7150,347
7288,347
6184,347
11509,347
878,347
11128,347
6202,347
7501,347
527,347
445070,347
126,347
10448,347
4788,347
5366074,347
1110,347
1549026,347
7002,347
107971,347
14529,347
18522,347
7858,347
650,347
439533,347
5280445,347
768,347
8723,347
637775,347
5284503,347
8857,347
14079,347
7976,347
61240,347
6251,347
61020,347
853433,347
454,347
7284,347
5280343,347
5315892,347
441484,347
1183,347
7654,347
19602,347
1130,347
8130,347
32594,347
12020,347
1889,347
11747,347
6072,347
89594,347
26808,347
6054,347
25310,347
8452,347
11902,347
11552,347
5280863,347
439246,347
79803,347
784,347
6986,347
8094,347
5284639,347
8768,347
338,347
444539,347
7847,347
107,347
998,347
5281708,347
323,347
9862,347
15394,347
402,347
802,347
18635,347
637542,347
441005,347
15037,347
332,347
999,347
5365811,347
5367719,347
637566,347
72,347
6544,347
6429333,347
7966,347
12097,347
6569,347
644104,347
798,347
439341,347
1068,347
31289,354
244,354
13144,354
637511,354
72276,354
16741,354
643941,354
5280598,354
33931,354
638011,354
72277,354
10393,354
31260,354
5363388,354
247,354
65084,354
7288,354
878,354
11509,354
9601691,354
8908,354
4788,354
1110,354
8063,354
7858,354
5284503,354
61020,354
454,354
7284,354
5280343,354
5315892,354
441484,354
8130,354
19602,354
6072,354
89594,354
8452,354
11552,354
5280863,354
784,354
6986,354
8768,354
338,354
7847,354
107,354
998,354
5281708,354
323,354
441005,354
7043,354
5367719,354
72,354
798,354
439341,354
1068,354
5280511,354
62539,354
5318042,354
656566,354
240,354
5280443,354
2345,354
439263,354
5281168,354
6050,354
6561,354
638278,354
61503,354
26447,354
643779,354
7150,354
180,354
6184,354
8500,354
11128,354
6202,354
527,354
445070,354
126,354
12232,354
10448,354
957,354
702,354
1549026,354
107971,354
5283321,354
650,354
439533,354
5280445,354
768,354
8723,354
1001,354
637775,354
8857,354
6251,354
853433,354
19310,354
1183,354
7654,354
1130,354
1889,354
6054,354
439246,354
79803,354
93236,354
8094,354
5284639,354
444539,354
6911854,354
9862,354
15394,354
65064,354
107905,354
802,354
18635,354
637542,354
332,354
999,354
5365811,354
637566,354
6569,354
644104,354
5971,354
9064,354
8914,354
244,359
13144,359
8103,359
637511,359
643941,359
5281167,359
5280598,359
33931,359
7362,359
638011,359
31260,359
10393,359
8003,359
5363388,359
77840,359
247,359
6920,359
7288,359
878,359
11509,359
9601691,359
3026,359
4788,359
1110,359
7858,359
30215,359
12401,359
5284503,359
18554,359
61020,359
454,359
61653,359
7284,359
5280343,359
5315892,359
441484,359
8130,359
19602,359
6072,359
89594,359
61922,359
8222,359
6549,359
8452,359
11552,359
5280863,359
784,359
6986,359
12534,359
8768,359
338,359
14505,359
7847,359
107,359
998,359
5281708,359
323,359
12403,359
31252,359
62351,359
441005,359
5367719,359
72,359
14286,359
798,359
439341,359
1068,359
5280511,359
123388,359
5318042,359
240,359
5280443,359
11635,359
2345,359
439263,359
19754,359
5281168,359
6050,359
6561,359
638278,359
9261,359
61503,359
26447,359
643779,359
7150,359
180,359
6184,359
11128,359
6202,359
527,359
445070,359
126,359
8058,359
12232,359
10448,359
520108,359
957,359
1549026,359
107971,359
5283321,359
650,359
439533,359
5280445,359
768,359
22201,359
8723,359
637775,359
8857,359
7976,359
6251,359
853433,359
19310,359
1183,359
7654,359
1130,359
12020,359
1889,359
1140,359
26808,359
6054,359
5284421,359
7938,359
439246,359
79803,359
8094,359
5284639,359
78160,359
444539,359
9862,359
15394,359
802,359
18635,359
637542,359
332,359
999,359
5365811,359
637566,359
6544,359
1049,359
6569,359
644104,359
8091,359
14896,376
442393,376
10856614,376
6432005,376
31253,376
5368821,376
6616,376
79045,376
10979,376
10104370,376
21675005,376
439250,376
441005,376
91457,376
332,376
6949,376
94314,376
92313,376
5281520,376
6448,376
22311,376
440917,376
92138,376
521902,376
7463,376
92762,376
11142,376
5320250,376
11106485,376
6450812,376
6430754,376
5281515,376
10878761,376
6654,376
7460,376
11586487,376
5281553,376
878,0
11509,0
9609,0
998,0
12266,0
31289,0
18554,0
6202,0
27457,0
7501,0
527,0
18827,0
31252,0
12232,0
454,0
8093,0
2879,0
16666,0
402,0
8027,0
6274,0
379,0
996,0
7284,0
957,0
18635,0
1130,0
19602,0
7909,0
6322,0
12180,0
12748,0
6561,0
12020,0
11747,0
6140,0
9261,0
12097,0
11552,0
5321950,0
1049,0
612,0
5311110,0
8094,0
247,0
644104,0
994,0
3776,0
6736,0
8184,0
798,0
7895,0
342,0
1068,0
7976,0
27457,51
244,51
13144,51
637511,51
72276,51
643941,51
5280598,51
30914,51
33931,51
6140,51
7362,51
638011,51
10393,51
31260,51
5054,51
5363388,51
247,51
65084,51
7288,51
878,51
11509,51
26334,51
6274,51
77837,51
4788,51
1110,51
8468,51
7858,51
880,51
7704,51
460,51
5284503,51
61020,51
454,51
7284,51
5315892,51
441484,51
8130,51
6072,51
89594,51
8452,51
11552,51
10748,51
5280863,51
784,51
6986,51
994,51
8768,51
338,51
7847,51
107,51
998,51
5281708,51
323,51
31252,51
441005,51
5367719,51
32065,51
72,51
25915,51
12097,51
798,51
439341,51
5280511,51
5318042,51
24261,51
240,51
5280443,51
2345,51
439263,51
6050,51
6561,51
638278,51
61503,51
26447,51
643779,51
6341,51
342,51
7150,51
180,51
6184,51
11128,51
309,51
6202,51
9256,51
527,51
445070,51
126,51
10448,51
12748,51
1549026,51
107971,51
650,51
5960,51
439533,51
5280445,51
8655,51
768,51
22201,51
8723,51
637775,51
8857,51
7976,51
8021,51
6251,51
853433,51
876,51
1183,51
7654,51
1130,51
8082,51
1889,51
11747,51
22386,51
26808,51
6054,51
7361,51
7938,51
439246,51
79803,51
8094,51
5284639,51
61209,51
7710,51
444539,51
9862,51
15394,51
802,51
18635,51
637542,51
999,51
5365811,51
637566,51
8369,51
31268,51
12587,51
1049,51
6569,51
7711,51
644104,51
9064,51
244,387
13144,387
637511,387
72276,387
643941,387
5281167,387
5280598,387
33931,387
638011,387
72277,387
446925,387
10393,387
31260,387
5363388,387
247,387
65084,387
7288,387
6344,387
878,387
11509,387
10943,387
21587486,387
4788,387
1110,387
8468,387
3033866,387
7858,387
12401,387
7809,387
5284503,387
61020,387
454,387
12389,387
7284,387
5280343,387
5315892,387
441484,387
12398,387
8130,387
19602,387
6072,387
89594,387
8222,387
26049,387
8452,387
11552,387
5280863,387
784,387
6986,387
994,387
8768,387
338,387
7847,387
107,387
998,387
5281708,387
323,387
7095,387
11006,387
441005,387
5367719,387
72,387
11523,387
12391,387
798,387
439341,387
1068,387
5280511,387
5318042,387
240,387
11635,387
5280443,387
356,387
7929,387
2345,387
439263,387
15504,387
6050,387
6561,387
638278,387
61503,387
26447,387
643779,387
7150,387
180,387
6184,387
11128,387
6202,387
8900,387
527,387
445070,387
126,387
10448,387
1549026,387
107971,387
650,387
439533,387
5280445,387
768,387
8723,387
637775,387
8857,387
6251,387
853433,387
876,387
1183,387
7654,387
1130,387
1889,387
1140,387
6054,387
439246,387
79803,387
8094,387
5284639,387
444539,387
9862,387
15394,387
65064,387
107905,387
802,387
18635,387
637542,387
999,387
5365811,387
637566,387
12388,387
5281654,387
6569,387
644104,387
9064,387
7962,387
22310,390
8500,390
12366,390
998,390
31289,390
91354,390
9862,390
101716,390
5280435,390
5283345,390
6432005,390
8175,390
524200,390
638014,390
93046,390
957,390
356,390
442353,390
7459,390
10225,390
637758,390
2345,390
5366074,390
5281168,390
91865027,390
12105,390
637564,390
8181,390
62385,390
10867438,390
7362,390
12302243,390
12592,390
6430833,390
1549778,390
16441,390
12097,390
519323,390
5283349,390
12401,390
84532,390
7410,390
12406,390
10582,390
10657,390
12534,390
246728,390
62374,390
14505,390
798,390
12367,390
6427087,390
878,41
1060,41
6086514,41
3893,41
11579,41
12232,41
402,41
62835,41
6590,41
7765,41
379,41
1032,41
7997,41
1183,41
12327,41
31276,41
1130,41
999,41
8158,41
445639,41
8369,41
31260,41
8038,41
12587,41
569214,41
612,41
10430,41
14296,41
8094,41
644104,41
1031,41
8180,41
1001,41
222656,41
1068,41
17000,54
31289,54
244,54
13144,54
637511,54
643941,54
5280598,54
33931,54
875,54
6140,54
7362,54
638011,54
31260,54
10393,54
5363388,54
14296,54
247,54
6654,54
7288,54
69320,54
11509,54
878,54
26334,54
3648225,54
31253,54
6274,54
379,54
8908,54
4788,54
5366074,54
1110,54
8468,54
8063,54
7002,54
7858,54
5363229,54
5284503,54
7895,54
61020,54
15094,54
454,54
7284,54
5280343,54
5315892,54
441484,54
8130,54
19602,54
6072,54
89594,54
8452,54
11552,54
5280863,54
784,54
6986,54
6560,54
994,54
8768,54
338,54
7847,54
107,54
998,54
1030,54
5281708,54
323,54
6428555,54
31252,54
8051,54
10823,54
441005,54
5367719,54
19309,54
72,54
12170,54
12097,54
9895,54
7937,54
798,54
439341,54
11527,54
1068,54
5280511,54
5318042,54
8093,54
24261,54
240,54
5280443,54
2345,54
439263,54
643731,54
6050,54
6561,54
638278,54
20083,54
22311,54
61503,54
26447,54
643779,54
5283316,54
5281515,54
8139,54
7150,54
180,54
6184,54
11128,54
309,54
6202,54
9256,54
527,54
445070,54
5352876,54
126,54
4133,54
12232,54
10448,54
957,54
1549026,54
107971,54
26335,54
650,54
5960,54
439533,54
5280445,54
16800,54
768,54
22201,54
8723,54
637775,54
8857,54
679,54
14896,54
6251,54
853433,54
876,54
743,54
1183,54
7654,54
1130,54
62897,54
1889,54
22386,54
26808,54
6054,54
61808,54
14328,54
439246,54
79803,54
8094,54
5283339,54
5284639,54
7710,54
444539,54
18827,54
9862,54
15394,54
62510,54
638014,54
802,54
18635,54
637542,54
332,54
999,54
5365811,54
637566,54
6544,54
1049,54
5283349,54
6569,54
644104,54
1031,54
8914,54
61130,102
12366,102
17525,102
5364789,102
403919,102
244,102
13144,102
11514,102
6616,102
637511,102
7462,102
72276,102
643941,102
31276,102
5280598,102
33931,102
8158,102
7362,102
638011,102
72277,102
31260,102
10393,102
5321950,102
5363388,102
6321405,102
247,102
86609,102
6508206,102
6654,102
7288,102
878,102
11509,102
324224,102
64685,102
31253,102
6590,102
5284507,102
379,102
8908,102
4788,102
519786,102
5366074,102
1110,102
8468,102
7165,102
8063,102
5317319,102
7858,102
5352437,102
5284503,102
10819,102
10885,102
7772,102
61020,102
454,102
8748,102
7284,102
5280343,102
7590,102
5315892,102
5322111,102
441484,102
8130,102
19602,102
62385,102
6072,102
89594,102
26049,102
8452,102
11552,102
12571,102
10748,102
5280863,102
6427105,102
784,102
102667,102
6986,102
6560,102
8768,102
338,102
12306047,102
7847,102
107,102
998,102
5281708,102
323,102
643820,102
441005,102
5367719,102
72,102
10582,102
11468,102
11508,102
798,102
439341,102
5280511,102
522266,102
8314,102
5366155,102
5318042,102
23235,102
240,102
5280443,102
2345,102
439263,102
125468,102
6050,102
6561,102
638278,102
22311,102
8048,102
7353,102
61503,102
26447,102
643779,102
442343,102
5281515,102
7150,102
180,102
24020,102
6184,102
11128,102
445070,102
527,102
126,102
7478,102
10448,102
442495,102
66654,102
1549026,102
107971,102
650,102
261491,102
439533,102
5281516,102
5280445,102
768,102
8723,102
637775,102
8857,102
14896,102
6251,102
2758,102
853433,102
16666,102
12306048,102
7351,102
1183,102
7654,102
1889,102
6054,102
25310,102
7463,102
8038,102
442355,102
439246,102
93081,102
79803,102
88454,102
5284639,102
519361,102
10586,102
444539,102
1491,102
7795,102
9862,102
15394,102
65064,102
107905,102
802,102
18635,102
637542,102
999,102
5365811,102
520326,102
637566,102
6448,102
61135,102
5367807,102
5280666,102
1742211,102
5281654,102
6569,102
644104,102
18818,102
9064,102
17129,102
8500,108
1268142,108
102667,108
10362,108
16617,108
15394,108
102611,108
8914,108
9855795,108
8164,108
62350,108
9017,108
379,108
6986,109
379,109
8314,110
5283335,110
5318042,110
8093,110
11005,110
5282109,110
8858,110
5281168,110
6561,110
7824,110
8158,110
20083,110
61096,110
7826,110
8163,110
10895,110
61743,110
75515,110
65285,110
3776,110
5365982,110
6654,110
8139,110
7150,110
878,110
15406,110
16872,110
445070,110
12232,110
13187,110
31253,110
6590,110
8194,110
379,110
5284507,110
985,110
5282708,110
519786,110
5366074,110
1549026,110
5364532,110
10976,110
445639,110
8914,110
17100,110
46779070,110
8842,110
5282726,110
8129,110
5281553,110
10819,110
7895,110
14896,110
7772,110
61020,110
3893,110
10795,110
454,110
19310,110
12613,110
11622,110
7351,110
7909,110
15606,110
12020,110
22386,110
440917,110
6054,110
102611,110
1549025,110
5324489,110
5284421,110
11552,110
12571,110
2969,110
10430,110
93236,110
102667,110
8094,110
6560,110
8892,110
15448,110
9862,110
6086514,110
18827,110
5364578,110
8051,110
7559,110
8186,110
643820,110
62445,110
638014,110
18635,110
637564,110
61303,110
5355853,110
5366844,110
12587,110
62444,110
11173,110
31291,110
10582,110
7894,110
5365991,110
8091,110
7460,110
5281,110
1068,110
244,113
13144,113
101750,113
637511,113
643941,113
5280598,113
33931,113
7362,113
638011,113
27209,113
10393,113
31260,113
5363388,113
247,113
6654,113
7288,113
878,113
11509,113
31253,113
379,113
4788,113
1110,113
7858,113
8842,113
5284503,113
61020,113
454,113
442501,113
7284,113
5280343,113
5315892,113
441484,113
8130,113
6072,113
89594,113
20745,113
6549,113
8452,113
11552,113
5280863,113
10430,113
784,113
6986,113
8768,113
338,113
8892,113
7847,113
107,113
998,113
5281708,113
323,113
643820,113
441005,113
5367719,113
72,113
798,113
439341,113
5280511,113
5318042,113
240,113
5280443,113
2345,113
439263,113
6050,113
6561,113
638278,113
22311,113
8294,113
61503,113
26447,113
643779,113
5281515,113
10402,113
7150,113
180,113
6184,113
11128,113
445070,113
527,113
126,113
10448,113
9017,113
1549026,113
107971,113
1549778,113
650,113
439533,113
5280445,113
768,113
8723,113
637775,113
8857,113
443158,113
6251,113
2758,113
853433,113
1183,113
7654,113
1130,113
1889,113
7794,113
6054,113
439246,113
79803,113
5284639,113
444539,113
9862,113
15394,113
8175,113
802,113
18635,113
637542,113
170833,113
999,113
5365811,113
61435,113
1713001,113
5275520,113
637566,113
6569,113
644104,113
32093,134
798,134
14896,134
998,134
31289,134
18827,134
9862,134
15394,134
26334,134
12232,134
454,134
8093,134
13187,134
32033,134
8027,134
8194,134
10823,134
996,134
7284,134
379,134
957,134
8892,134
8785,134
19602,134
7909,134
5281168,134
12020,134
8063,134
11747,134
9261,134
5283321,134
8158,134
26808,134
61814,134
7720,134
8163,134
1549778,134
12097,134
8369,134
19707,134
7361,134
11552,134
14511,134
1049,134
79803,134
6986,134
14296,134
22201,134
1031,134
3776,134
8129,134
31284,134
6654,134
14079,134
7302,134
8914,134
8193,134
7976,134
1123,134
1068,134
61240,134
244,171
61455,171
13144,171
637511,171
72276,171
643941,171
31276,171
5280598,171
159055,171
33931,171
875,171
8158,171
522514,171
638011,171
72277,171
31260,171
10393,171
5363388,171
247,171
7651,171
6508206,171
65084,171
6654,171
24838,171
7288,171
878,171
11509,171
64685,171
16872,171
13187,171
379,171
9016,171
4788,171
519786,171
1110,171
5364399,171
7858,171
5284503,171
10885,171
7772,171
61020,171
16617,171
454,171
7284,171
12613,171
5315892,171
441484,171
5363526,171
8130,171
7193,171
6072,171
89594,171
98497,171
6549,171
8452,171
11552,171
5280863,171
10430,171
784,171
6986,171
8768,171
338,171
7847,171
107,171
998,171
11160,171
5281708,171
323,171
7650,171
643820,171
441005,171
22873,171
12180,171
5367719,171
72,171
31291,171
798,171
439341,171
5280511,171
5318042,171
13357,171
240,171
5280443,171
3102,171
5352461,171
2345,171
439263,171
6050,171
6561,171
638278,171
7824,171
22311,171
61953,171
61503,171
26447,171
247573,171
44229138,171
10883,171
6989,171
643779,171
5281515,171
7150,171
180,171
6184,171
8500,171
11128,171
7148,171
6202,171
527,171
445070,171
11124,171
126,171
10448,171
8194,171
1549026,171
107971,171
18522,171
5366038,171
650,171
439533,171
7341,171
5281516,171
5280445,171
7770,171
768,171
8723,171
637775,171
8857,171
5281553,171
14896,171
6251,171
853433,171
3893,171
1183,171
7654,171
1130,171
1889,171
6054,171
7646,171
439246,171
79803,171
612,171
8094,171
5284639,171
7710,171
444539,171
7795,171
9862,171
15394,171
61098,171
65064,171
107905,171
802,171
18635,171
637542,171
999,171
5365811,171
560255,171
637566,171
11039,171
6569,171
5367681,171
644104,171
9064,171
8091,171
8914,171
31289,172
244,172
13144,172
8103,172
61204,172
637511,172
643941,172
5280598,172
33931,172
8158,172
638011,172
8163,172
13204,172
10393,172
31260,172
5363388,172
14296,172
247,172
12777,172
7288,172
878,172
11509,172
13187,172
379,172
985,172
4788,172
1110,172
8468,172
8063,172
7858,172
12401,172
5284503,172
61020,172
454,172
442501,172
7284,172
5315892,172
14778,172
31283,172
441484,172
12398,172
8130,172
520296,172
6072,172
89594,172
12844,172
8222,172
8452,172
11552,172
5280863,172
784,172
6986,172
12534,172
8768,172
338,172
8892,172
7847,172
107,172
998,172
5281708,172
323,172
12403,172
7800,172
8051,172
441005,172
5367719,172
61303,172
72,172
25915,172
12097,172
8180,172
798,172
12367,172
439341,172
5280511,172
5318042,172
240,172
5280443,172
11635,172
1032,172
11005,172
2345,172
439263,172
6050,172
6561,172
219794,172
638278,172
20083,172
22311,172
61503,172
12810,172
26447,172
643779,172
8139,172
7150,172
180,172
6184,172
11128,172
6202,172
527,172
7799,172
445070,172
126,172
10448,172
957,172
1549026,172
107971,172
10976,172
179,172
445639,172
7222,172
650,172
439533,172
5280445,172
8655,172
768,172
22201,172
8723,172
637775,172
8857,172
14079,172
6251,172
853433,172
3893,172
16666,172
11622,172
1183,172
7654,172
1130,172
26331,172
1889,172
22386,172
26808,172
6054,172
25310,172
5284421,172
7361,172
439246,172
79803,172
8094,172
5284639,172
7710,172
444539,172
15448,172
7795,172
9862,172
15394,172
402,172
8175,172
802,172
18635,172
637542,172
999,172
5365811,172
637566,172
1049,172
6569,172
644104,172
31284,172
8091,172
5281,172
244,179
13144,179
637511,179
643941,179
5281167,179
31276,179
5280598,179
8858,179
31272,179
33931,179
8158,179
638011,179
8163,179
10393,179
31260,179
5363388,179
247,179
5634,179
7288,179
878,179
11509,179
31253,179
379,179
641248,179
6433750,179
4788,179
7749,179
1110,179
7165,179
7858,179
12401,179
17100,179
5284503,179
6428573,179
61020,179
11230,179
454,179
442501,179
27866,179
12389,179
5280343,179
7284,179
5315892,179
31283,179
441484,179
12398,179
8130,179
6072,179
89594,179
6549,179
8452,179
11552,179
5280863,179
784,179
6986,179
6560,179
12534,179
8768,179
338,179
7847,179
107,179
998,179
5281708,179
323,179
12403,179
61275,179
643820,179
441005,179
5367719,179
72,179
12097,179
7894,179
798,179
439341,179
5280511,179
520440,179
5318042,179
7991,179
11732,179
240,179
5280443,179
11635,179
2345,179
439263,179
5281168,179
6050,179
6561,179
638278,179
22311,179
61503,179
26447,179
5280804,179
6989,179
643779,179
5281515,179
8139,179
6341,179
7150,179
180,179
6184,179
637920,179
11128,179
6202,179
527,179
445070,179
126,179
4133,179
10448,179
1549026,179
107971,179
650,179
439533,179
5280445,179
768,179
5363269,179
6558,179
8723,179
637775,179
8857,179
5281553,179
6251,179
853433,179
3893,179
8365,179
16666,179
1183,179
7654,179
1130,179
7909,179
1889,179
